"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 07:12:51","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43800738044070013672723","0104606779667800215tDKAU",,"0008180969026672","2025-06-15 11:08:00","2724235106","f84b46b9-e34d-4605-bd67-359a3a7da161","Нет",,,,,,,,"04606779667800","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:06:09","Молочная продукция","Еврейская автономная область","Еврейская Аобл, Облученский р-н, г Облучье, ул Денисова, 5А","170767281440701628191482","0104660214292538215/>5QB",,"","2025-06-15 11:02:00","2724235106","e16977e5-36e8-48a6-855c-e84efe5109a6","Нет",,,,,,,,"04660214292538","9b8f585b-7a8f-4afa-bc30-2eafa51b86e0","Облученский","7281440701628191","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 06:58:40","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43793738044070013672723","0104606779973208215vmnVY",,"0008180969026672","2025-06-15 10:54:00","2724235106","eae7256f-6cb4-426c-81cb-2dfb208cc6a5","Нет",,,,,,,,"04606779973208","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 06:58:40","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43793738044070013672723","0104606779973208215xxUrs",,"0008180969026672","2025-06-15 10:54:00","2724235106","5b6765d5-b1f2-4648-98bf-00fe598cce34","Нет",,,,,,,,"04606779973208","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 06:48:39","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177167380440801740631482","0104660214292545215XK)b*",,"","2025-06-15 10:45:00","2724235106","500af3c3-b1a9-48ce-917d-7e816ee7c025","Нет",,,,,,,,"04660214292545","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 06:48:39","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177167380440801740631482","0104660214292538215aKlHf",,"","2025-06-15 10:45:00","2724235106","e807d640-d2f3-4ec4-a3f5-e6b148780054","Нет",,,,,,,,"04660214292538","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 06:48:39","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177167380440801740631482","0104660214292545215XI0/d",,"","2025-06-15 10:45:00","2724235106","81aa1282-a1ea-4758-b282-f6e28ae8c94d","Нет",,,,,,,,"04660214292545","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 06:48:39","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Некрасовка, ул Ленина, 7","177167380440801740631482","0104660214292545215xEtFU",,"","2025-06-15 10:45:00","2724235106","4a5e5e65-c1d6-468c-808f-da20126f9557","Нет",,,,,,,,"04660214292545","70945d19-8005-475b-a727-ea1a9188d392","Хабаровский","7380440801740631","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 06:46:12","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43791738044070013672723","0104600493000196215jA.J4",,"0008180969026672","2025-06-15 10:39:00","2724235106","60a69255-c868-4eac-9315-19eb6c2e12bb","Нет",,,,,,,,"04600493000196","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 06:13:42","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43786738044070013672723","0104605627011581215<zaJB",,"0008180969026672","2025-06-15 10:09:00","2724235106","5dc9a012-640b-4f25-bc3f-b9abba091250","Нет",,,,,,,,"04605627011581","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 06:13:40","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43786738044070013672723","0104600493000196215PdysZ",,"0008180969026672","2025-06-15 10:09:00","2724235106","30443c40-b6ad-4e7e-9c2e-3d70e1bb89aa","Нет",,,,,,,,"04600493000196","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 06:10:31","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43785738044070013672723","0104607069986649215GiOfE",,"0008180969026672","2025-06-15 10:06:00","2724235106","acd4704c-acc7-497b-970b-817b774f4041","Нет",,,,,,,,"04607069986649","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 06:00:29","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43783738044070013672723","0104607035080104215B""niD",,"0008180969026672","2025-06-15 09:55:00","2724235106","7a1f4c6c-8937-42e2-9ef9-2b46a7105fe2","Нет",,,,,,,,"04607035080104","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 06:00:29","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43782738044070013672723","0104606779973208215Rpe?l",,"0008180969026672","2025-06-15 09:55:00","2724235106","875e9d96-1d06-4663-9245-c81b78815776","Нет",,,,,,,,"04606779973208","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 06:00:12","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вагонная, 13, к 3","139637380440801741278482","0104607954670769215MEfB>",,"","2025-06-15 09:55:00","2724235106","afdb1a46-51bb-42b5-971e-ebc51d498315","Нет",,,,,,,,"04607954670769","62c6fb95-688f-47db-a1e7-1b0be81703bd","Комсомольск-на-Амуре","7380440801741278","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 06:00:12","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вагонная, 13, к 3","139637380440801741278482","0104607954670752215wMjiA",,"","2025-06-15 09:55:00","2724235106","33a73f20-14e8-4c70-8f7b-7b1b5ef740ef","Нет",,,,,,,,"04607954670752","62c6fb95-688f-47db-a1e7-1b0be81703bd","Комсомольск-на-Амуре","7380440801741278","Да"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:12:04","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43776738044070013672723","0104607954670851215b+Bc0",,"0008180969026672","2025-06-15 09:08:00","2724235106","7e55f8c0-4bd1-4703-8ab7-77d104c9d730","Нет",,,,,,,,"04607954670851","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:12:04","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43776738044070013672723","0104607954670851215+=MD-",,"0008180969026672","2025-06-15 09:08:00","2724235106","581ec8da-a658-441c-bf24-97abf8e7efa5","Нет",,,,,,,,"04607954670851","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:12:04","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43776738044070013672723","0104607954670851215p&n5p",,"0008180969026672","2025-06-15 09:08:00","2724235106","2c8b6a3a-15a3-489d-a978-5b03354035a7","Нет",,,,,,,,"04607954670851","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:12:04","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43776738044070013672723","0104607954670851215plhh&",,"0008180969026672","2025-06-15 09:08:00","2724235106","0173ca24-84b4-4924-9c0a-134a13f9f6bf","Нет",,,,,,,,"04607954670851","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:12:03","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43776738044070013672723","0104680062940016215;QPjy",,"0008180969026672","2025-06-15 09:08:00","2724235106","3c1869a2-bbc4-4a18-acb4-e981df92a8cc","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 05:12:03","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Горького, 59","43776738044070013672723","0104680062940016215;q""TL",,"0008180969026672","2025-06-15 09:08:00","2724235106","1dd510f6-60cb-4c64-896a-ba5ca1885d12","Нет",,,,,,,,"04680062940016","591d3d51-19e9-4c75-970b-e3d2048d4caf","Хабаровск","7380440700136727","Нет"
