"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:33:57","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3070738044080212214923","0104680062941716215MO<NV",,"0000480852018314","2025-06-15 15:25:00","2462221738","f5578d3e-771a-4af6-9b21-2179555de06b","Нет",,,,,,,,"04680062941716","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:17:22","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3066738044080212214923","0104630153123668215Ux5Oe",,"0000480852018314","2025-06-15 15:13:00","2462221738","9f2bfdba-e38d-4cda-81f2-f0a400361424","Нет",,,,,,,,"04630153123668","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:14:48","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3064738044080212214923","0104607098565563215GhkP6",,"0000480852018314","2025-06-15 15:09:00","2462221738","19cd084a-7c50-4a3e-9902-107281702984","Нет",,,,,,,,"04607098565563","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:14:48","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3064738044080212214923","0104607098567536215R2Qxe",,"0000480852018314","2025-06-15 15:09:00","2462221738","972c237f-ba86-4f79-a3d8-ca99dc814b1e","Нет",,,,,,,,"04607098567536","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:14:47","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3064738044080212214923","0104630153123668215.SL?c",,"0000480852018314","2025-06-15 15:09:00","2462221738","fe748a2a-95c2-4c9f-a407-9672ac92aca9","Нет",,,,,,,,"04630153123668","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:12:35","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3060738044080212214923","0104607098567239215Sn%lI",,"0000480852018314","2025-06-15 15:04:00","2462221738","f5747cdc-2eff-4e9b-a842-091b63dafe95","Нет",,,,,,,,"04607098567239","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:12:35","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3060738044080212214923","0104607098567239215zU?4?",,"0000480852018314","2025-06-15 15:04:00","2462221738","689a536b-d73d-412c-a4da-e896067c96ca","Нет",,,,,,,,"04607098567239","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:12:35","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3060738044080212214923","0104607098567239215sm'ka",,"0000480852018314","2025-06-15 15:04:00","2462221738","8015fb03-3942-4f1e-846d-ea076f13f369","Нет",,,,,,,,"04607098567239","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:12:34","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3062738044080212214923","0104610007721783215_TQQn",,"0000480852018314","2025-06-15 15:06:00","2462221738","6bd8b468-95d3-41a3-9728-e8e5acca9d72","Нет",,,,,,,,"04610007721783","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
"Разрешительный режим","Продажа товара без проверки КМ","2025-06-15 14:09:58","Молочная продукция","Красноярский край","Красноярский край, Большемуртинский р-н, пгт Большая Мурта, ул Советская, 161","3058738044080212214923","0104606779460500215pl<we",,"0000480852018314","2025-06-15 15:03:00","2462221738","4b8b5c80-fbaf-49d5-9953-cc5d4f5aecb8","Нет",,,,,,,,"04606779460500","88a6704b-75d9-471a-a755-6ee54d57a5cc","Большемуртинский","7380440802122149","Нет"
