"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:30:14","Молочная продукция","Амурская область","Амурская обл, г Благовещенск, ул Мухина, 149","418807284440700612860482","0104650271282504215)lsDK",,"","2025-06-15 11:26:00","2724187340","217521db-a014-4a6e-9947-60c9a8970ad0","Нет",,,,,,,,"04650271282504","624b4719-ebaf-451f-aa6a-c4e2ca5cd123","Благовещенск","7284440700612860","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:30:13","Молочная продукция","Республика Саха (Якутия) ","Респ Саха /Якутия/, г Якутск, ул Авиаторов, 21","216997284440700591379482","0104620021194241215bByrs",,"","2025-06-15 11:28:00","2724187340","2241265a-8ed7-4bce-a83f-8110426eccb0","Нет",,,,,,,,"04620021194241","2766d060-57c9-4f57-b5a7-42d0d561c6c9","Якутск","7284440700591379","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:28:12","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","288817284440700591047482","0104660214292538215XC%X8",,"","2025-06-15 12:24:00","2724187340","9a396bfe-123e-4303-aa2a-1294947c4b7d","Нет",,,,,,,,"04660214292538","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591047","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:23:42","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Ильинка, пер Гаражный, 1","34347380440801739207482","0104660214292545215+5NBt",,"","2025-06-15 12:21:00","2724187340","af4e0f2c-bdc8-4cca-883f-bfb4b7c57d6b","Нет",,,,,,,,"04660214292545","75dcf013-55a2-4124-9b53-0ac622103bae","Хабаровский","7380440801739207","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:23:42","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Ильинка, пер Гаражный, 1","34347380440801739207482","0104660214292538215hHcdE",,"","2025-06-15 12:21:00","2724187340","63a13d21-f015-4318-9f83-4fd1f8a1d218","Нет",,,,,,,,"04660214292538","75dcf013-55a2-4124-9b53-0ac622103bae","Хабаровский","7380440801739207","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:23:42","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Ильинка, пер Гаражный, 1","34347380440801739207482","0104660214292538215fnysA",,"","2025-06-15 12:21:00","2724187340","2975b5e2-6c29-43c4-b97d-da1f2f1f6d7b","Нет",,,,,,,,"04660214292538","75dcf013-55a2-4124-9b53-0ac622103bae","Хабаровский","7380440801739207","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 08:07:50","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Победы, 69","337497284440700612471482","0104660214292538215GJ<Hc",,"","2025-06-15 12:03:00","2724187340","42364ef5-a3d3-4113-bac1-3fc9849cbc9e","Нет",,,,,,,,"04660214292538","b62cbbc4-3167-46ba-b3cd-0c01765d90d5","Хабаровск","7284440700612471","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 08:04:43","Молочная продукция","Амурская область","Амурская обл, г Благовещенск, ул Мухина, 149","397757284440700613021482","0104650271282504215:EXob",,"","2025-06-15 11:01:00","2724187340","cb9a0c9a-dae7-49bd-aa4e-664746e789ba","Нет",,,,,,,,"04650271282504","624b4719-ebaf-451f-aa6a-c4e2ca5cd123","Благовещенск","7284440700613021","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:50:18","Молочная продукция","Республика Саха (Якутия) ","Респ Саха /Якутия/, г Якутск, пр-кт Михаила Николаева, 28","160127281440500535825482","0104620021194241215k(tQF",,"","2025-06-15 10:48:00","2724187340","8ec71411-ab6b-4be0-93ff-05bb3cca85ae","Нет",,,,,,,,"04620021194241","6f2022a8-5e82-4f78-bf15-442c30698a0a","Якутск","7281440500535825","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:50:18","Молочная продукция","Республика Саха (Якутия) ","Респ Саха /Якутия/, г Якутск, пр-кт Михаила Николаева, 28","160127281440500535825482","01046200211942412156JCCY",,"","2025-06-15 10:48:00","2724187340","33951808-725d-41a1-bfbd-e743ec234f97","Нет",,,,,,,,"04620021194241","6f2022a8-5e82-4f78-bf15-442c30698a0a","Якутск","7281440500535825","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:35:09","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352057284440700591167482","0104660214292538215XeCb&",,"","2025-06-15 11:29:00","2724187340","ee0dfe88-d599-4655-8486-c060c367252e","Нет",,,,,,,,"04660214292538","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:35:09","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352057284440700591167482","0104660214292545215jZSD0",,"","2025-06-15 11:29:00","2724187340","9e48e0f8-3f66-4067-a036-e626b6f90ace","Нет",,,,,,,,"04660214292545","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:30:42","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","548507284440700591572482","01046602142925382159DUN*",,"","2025-06-15 11:27:00","2724187340","f3e9aef8-5579-4d29-9031-981a83621b94","Нет",,,,,,,,"04660214292538","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:30:42","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","548507284440700591572482","0104660214292545215JiJlM",,"","2025-06-15 11:27:00","2724187340","63ced092-0aef-47ab-80d2-dfc34af5fa88","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:30:42","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Ильинка, пер Гаражный, 1","29637380440801739208482","0104660214292545215<P3+a",,"","2025-06-15 11:23:00","2724187340","e3e6cef5-b884-44de-9037-a63dd666aa10","Нет",,,,,,,,"04660214292545","75dcf013-55a2-4124-9b53-0ac622103bae","Хабаровский","7380440801739208","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:30:42","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","548507284440700591572482","0104660214292545215Jlm1U",,"","2025-06-15 11:27:00","2724187340","cf6302ac-f23a-4383-aa8b-ea864e61d95f","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:30:42","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","548507284440700591572482","01046602142925382159H*n_",,"","2025-06-15 11:27:00","2724187340","995bbe98-75a7-4da9-ab19-ce28c0eacbb1","Нет",,,,,,,,"04660214292538","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:30:42","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","548507284440700591572482","0104660214292545215jTgA-",,"","2025-06-15 11:27:00","2724187340","5a7a1396-2390-41c5-996b-9a6e1b8b04d7","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:30:42","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","548507284440700591572482","01046602142925382159gVI'",,"","2025-06-15 11:27:00","2724187340","70d4636d-d882-4e89-809b-40915c72e00a","Нет",,,,,,,,"04660214292538","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:30:41","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Ильинка, пер Гаражный, 1","29637380440801739208482","01046602142925452150esaN",,"","2025-06-15 11:23:00","2724187340","e366f296-5a56-48d7-a5ae-f10948b1d9f7","Нет",,,,,,,,"04660214292545","75dcf013-55a2-4124-9b53-0ac622103bae","Хабаровский","7380440801739208","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 07:23:43","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Ильинка, пер Гаражный, 1","169477380440801739627482","01046602142925452150LMYh",,"","2025-06-15 11:21:00","2724187340","68c14261-f596-454a-a700-c193995f7eda","Нет",,,,,,,,"04660214292545","75dcf013-55a2-4124-9b53-0ac622103bae","Хабаровский","7380440801739627","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 06:46:41","Молочная продукция","Амурская область","Амурская обл, г Благовещенск, ул Мухина, 149","397497284440700613021482","0104650271282504215_mLD0",,"","2025-06-15 09:41:00","2724187340","2c25de5a-0493-47f0-82fa-8dcca48a06b6","Нет",,,,,,,,"04650271282504","624b4719-ebaf-451f-aa6a-c4e2ca5cd123","Благовещенск","7284440700613021","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 06:30:21","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Ильинка, пер Гаражный, 1","29427380440801739208482","010466021429254521501zGq",,"","2025-06-15 10:27:00","2724187340","d4ad3af5-33e6-435a-951a-a571e9aaf5ff","Нет",,,,,,,,"04660214292545","75dcf013-55a2-4124-9b53-0ac622103bae","Хабаровский","7380440801739208","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 06:28:43","Молочная продукция","Амурская область","Амурская обл, г Благовещенск, ул Мухина, 149","397417284440700613021482","0104650271282504215aJUcR",,"","2025-06-15 09:20:00","2724187340","8623802b-1474-42ec-80f2-a4530b1dcdad","Нет",,,,,,,,"04650271282504","624b4719-ebaf-451f-aa6a-c4e2ca5cd123","Благовещенск","7284440700613021","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 05:32:46","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","86407380440801739254482","0104660214292545215LSa=5",,"","2025-06-15 09:28:00","2724187340","555f9280-8eeb-42c3-a738-f821543749da","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7380440801739254","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 05:32:46","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","86407380440801739254482","0104660214292545215mRdH=",,"","2025-06-15 09:28:00","2724187340","0ad76775-7139-43ec-9d70-d13c5904aa44","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7380440801739254","Нет"
