"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 19:47:55","Молочная продукция","Новосибирская область","Новосибирская обл, Барабинский р-н, г Барабинск, ул Ермака, 12Б","463287380440800892961482","0104627175131030215Tz_g/",,"","2025-06-15 20:41:00","5405475428","e135b33a-7c65-4f78-8f16-c20e4a8a34f9","Нет",,,,,,,,"04627175131030","1a6813b5-1c9e-43c3-947d-d65f3cacdfb8","Барабинский","7380440800892961","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 19:44:51","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Пролетарская, 165/1","128567380440801807081482","0104627175131030215HBS==",,"","2025-06-15 20:38:00","5405475428","222d9586-b9af-434c-97ef-e721af03c5c2","Нет",,,,,,,,"04627175131030","5ab6f772-ce34-4ba3-93a0-540b77517ae8","Новосибирск","7380440801807081","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 19:33:24","Молочная продукция","Новосибирская область","Новосибирская обл, Карасукский р-н, г Карасук, ул Кутузова, 8В","494597380440700616735482","0104627175131030215HKMw3",,"","2025-06-15 20:27:00","5405475428","fa59377d-d880-4e24-a6e0-d8558425901c","Нет",,,,,,,,"04627175131030","bbc43035-35ff-4b35-9c05-4ccd81863f06","Карасукский","7380440700616735","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 19:28:51","Молочная продукция","Новосибирская область","Новосибирская обл, Новосибирский р-н, п Садовый, ул Пасечная, 1А","152227380440801736121482","0104627175131030215JnAWD",,"","2025-06-15 20:22:00","5405475428","abac8e1d-d487-4217-a7a1-b94adb5ccef5","Нет",,,,,,,,"04627175131030","498b3236-1277-4fca-aa41-42b57e505264","Новосибирский","7380440801736121","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 19:28:51","Молочная продукция","Новосибирская область","Новосибирская обл, Куйбышевский р-н, г Куйбышев, ул Сиреневая, 8","188897380440800840065482","0104627175131030215VaUUp",,"","2025-06-15 20:23:00","5405475428","097a130c-3ea8-4a1d-9842-a6a2a6d10fbb","Нет",,,,,,,,"04627175131030","37054959-d8fa-4ac4-81fa-807ef2027243","Куйбышевский","7380440800840065","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 19:02:07","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Пролетарская, 165/1","115177380440801845309482","0104627175131030215hIVDO",,"","2025-06-15 19:55:00","5405475428","f5533570-3a50-4831-b6c7-da923edcf4cc","Нет",,,,,,,,"04627175131030","5ab6f772-ce34-4ba3-93a0-540b77517ae8","Новосибирск","7380440801845309","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:59:56","Молочная продукция","Новосибирская область","Новосибирская обл, Тогучинский р-н, г Тогучин, ул Свердлова, 54","45007380440802145857482","0104627175131030215Vu&wo",,"","2025-06-15 19:53:00","5405475428","f22df182-0832-4755-95ec-547a5376ef3e","Нет",,,,,,,,"04627175131030","bb1de211-8df4-4c74-94c1-9057a35617e9","Тогучинский","7380440802145857","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:57:14","Молочная продукция","Новосибирская область","Новосибирская обл, Карасукский р-н, г Карасук, ул Кутузова, 8В","494497380440700616735482","0104631149767811215PzTdB",,"","2025-06-15 19:50:00","5405475428","fd93a917-0a79-4c60-a9f6-8d16ece375c8","Нет",,,,,,,,"04631149767811","bbc43035-35ff-4b35-9c05-4ccd81863f06","Карасукский","7380440700616735","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:44:10","Молочная продукция","Новосибирская область","Новосибирская обл, Болотнинский р-н, г Болотное, ул Московская, 213","614857380440700328557482","0104627175131030215+p0ut",,"","2025-06-15 19:42:00","5405475428","89503c0a-d9a6-4dca-afee-fc33c454823a","Нет",,,,,,,,"04627175131030","8a24281c-03aa-413c-8501-ab771a0e990c","Болотнинский","7380440700328557","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:44:10","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Зорге, 197","285707380440801213490482","0104627175131030215xAMny",,"","2025-06-15 19:41:00","5405475428","46221534-9d12-4758-892b-5915f2f49eb8","Нет",,,,,,,,"04627175131030","9646f7fc-132a-41ba-b42a-eb617e025615","Новосибирск","7380440801213490","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:39:42","Молочная продукция","Новосибирская область","Новосибирская обл, Здвинский р-н, с Здвинск, ул Калинина, 95","501867380440700328503482","0104631149767811215>r4m,",,"","2025-06-15 19:34:00","5405475428","9a0bf0b5-9b0a-4ad8-bf22-4a40f2be7693","Нет",,,,,,,,"04631149767811","99674136-ecc4-4571-ab95-6159260b4468","Здвинский","7380440700328503","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:29:27","Молочная продукция","Новосибирская область","Новосибирская обл, Чановский р-н, рп Чаны, ул Герцена, 1Г","367887380440700299619482","01046311497678112157ETza",,"","2025-06-15 19:25:00","5405475428","20b64dab-52aa-4b70-b5c7-8a02e43a08dd","Нет",,,,,,,,"04631149767811","11e25384-5eb1-4fd6-a8c9-8a58ec0674cf","Чановский","7380440700299619","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:29:27","Молочная продукция","Новосибирская область","Новосибирская обл, Чановский р-н, рп Чаны, ул Герцена, 1Г","367887380440700299619482","01046311497678112157Fg""O",,"","2025-06-15 19:25:00","5405475428","4e62ba78-f5c9-4665-9b93-632676516518","Нет",,,,,,,,"04631149767811","11e25384-5eb1-4fd6-a8c9-8a58ec0674cf","Чановский","7380440700299619","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:29:27","Молочная продукция","Новосибирская область","Новосибирская обл, Чановский р-н, рп Чаны, ул Герцена, 1Г","367887380440700299619482","01046311497678112157D<fO",,"","2025-06-15 19:25:00","5405475428","3a556b08-db74-49d1-bb00-d667e7f36ea0","Нет",,,,,,,,"04631149767811","11e25384-5eb1-4fd6-a8c9-8a58ec0674cf","Чановский","7380440700299619","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:29:27","Молочная продукция","Новосибирская область","Новосибирская обл, Чановский р-н, рп Чаны, ул Герцена, 1Г","367887380440700299619482","01046311497678112157FKQg",,"","2025-06-15 19:25:00","5405475428","67e365cd-36f2-4d92-9fed-52a7d2ed1997","Нет",,,,,,,,"04631149767811","11e25384-5eb1-4fd6-a8c9-8a58ec0674cf","Чановский","7380440700299619","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:12:33","Молочная продукция","Новосибирская область","Новосибирская обл, Купинский р-н, г Купино, ул Восточная, 9А","38147380440802105035482","0104627175131030215Oqu8r",,"","2025-06-15 19:09:00","5405475428","4fcbb6f5-d777-41ab-b669-8b58132e539a","Нет",,,,,,,,"04627175131030","91c7b222-ac1d-4853-8f5d-d5cf6ac2c187","Купинский","7380440802105035","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:07:35","Молочная продукция","Новосибирская область","Новосибирская обл, Венгеровский р-н, с Венгерово, ул Ленина, 215А","305657380440700617040482","0104627175131030215xS9&u",,"","2025-06-15 19:00:00","5405475428","90b74eb8-59cd-4149-b558-37d1cdde58f3","Нет",,,,,,,,"04627175131030","2303e7ec-a36a-493f-8e4c-90161954c894","Венгеровский","7380440700617040","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 18:04:58","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Выборная, 219","107257380440802145953482","0104627175131030215j'3k9",,"","2025-06-15 18:57:00","5405475428","4051c094-d650-4eee-8aeb-1f8b549a619c","Нет",,,,,,,,"04627175131030","d1541e19-41e8-41aa-a631-20d2dc687aca","Новосибирск","7380440802145953","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:59:59","Молочная продукция","Новосибирская область","Новосибирская обл, Куйбышевский р-н, г Куйбышев, ул Сиреневая, 8","188877380440800840065482","0104627175131030215%aVjQ",,"","2025-06-15 18:52:00","5405475428","7eb5c1e7-46e9-4f94-aa36-4363b56846ac","Нет",,,,,,,,"04627175131030","37054959-d8fa-4ac4-81fa-807ef2027243","Куйбышевский","7380440800840065","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:57:55","Молочная продукция","Новосибирская область","Новосибирская обл, Сузунский р-н, рп Сузун, ул Строительная, 16А","62497380440801807306482","0104627175131030215.FnHI",,"","2025-06-15 18:50:00","5405475428","fbe64776-7e73-4525-bc6c-dd4e41533e4f","Нет",,,,,,,,"04627175131030","71658687-2b2a-4560-a004-3487df317872","Сузунский","7380440801807306","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:49:36","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Карбышева, 2","155287380440801963245482","0104627175131030215qZgld",,"","2025-06-15 18:41:00","5405475428","31a02176-67f1-42b1-affa-9cfb9813ef74","Нет",,,,,,,,"04627175131030","0e15c922-39b4-4688-b4e4-f91b320b7f03","Новосибирск","7380440801963245","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:43:57","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Арбузова, 2/2","191177380440801728883482","0104627175131030215:MKgX",,"","2025-06-15 18:38:00","5405475428","bd64bd85-0488-4bdd-8787-dba4992ef79e","Нет",,,,,,,,"04627175131030","b67609da-f60a-47b2-8ace-2770517832cb","Новосибирск","7380440801728883","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:41:57","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Нижегородская, 272","235067380440801033541482","0104627175131030215K6S;a",,"","2025-06-15 18:36:00","5405475428","b3ac33e3-f520-4ce3-8602-2f27d918363a","Нет",,,,,,,,"04627175131030","430c8862-eb9a-4ded-b7c6-0cbdd58b3ff6","Новосибирск","7380440801033541","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:38:15","Молочная продукция","Новосибирская область","Новосибирская обл, Купинский р-н, г Купино, ул Восточная, 9А","38087380440802105035482","0104627175131030215onzDb",,"","2025-06-15 18:30:00","5405475428","a73d7773-a374-4967-92c0-764bdbfa633f","Нет",,,,,,,,"04627175131030","91c7b222-ac1d-4853-8f5d-d5cf6ac2c187","Купинский","7380440802105035","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:32:47","Молочная продукция","Новосибирская область","Новосибирская обл, Колыванский р-н, рп Колывань, ул Шоссейная, 16","78367380440802145899482","0104627175131030215'!agS",,"","2025-06-15 18:27:00","5405475428","57f26434-535d-4c46-a7f9-d4d8ffed5e2d","Нет",,,,,,,,"04627175131030","be82d64a-be3a-43d7-b125-14b45a328eaa","Колыванский","7380440802145899","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:27:10","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул 9-й Гвардейской Дивизии, 11Б","432477380440800840182482","0104627175131030215JfLV,",,"","2025-06-15 18:23:00","5405475428","d32e6383-8d4b-4d3a-8bf7-0583157bfe9e","Нет",,,,,,,,"04627175131030","94083569-21e8-44e1-9a5c-af627db8b107","Новосибирск","7380440800840182","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:25:02","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Плахотного, 2А, к 3","447187384440800123753482","0104627175131030215TAPNZ",,"","2025-06-15 18:20:00","5405475428","b0f0f9dc-e01e-4a12-9324-d99f33a22423","Нет",,,,,,,,"04627175131030","2b698d07-d8b9-4580-8bd8-52b252e75808","Новосибирск","7384440800123753","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:23:05","Молочная продукция","Новосибирская область","Новосибирская обл, Мошковский р-н, рп Мошково, ул Вокзальная, 1/10","412747380440700219261482","0104627175131030215rsyNT",,"","2025-06-15 18:18:00","5405475428","ed492edf-895a-48aa-aa99-6f51b43e8b01","Нет",,,,,,,,"04627175131030","ad6410f8-d1c3-41cc-a166-2303a55b2311","Мошковский","7380440700219261","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:19:39","Молочная продукция","Новосибирская область","Новосибирская обл, Карасукский р-н, г Карасук, ул Кутузова, 8В","494217380440700616735482","0104627175131030215iQ*I+",,"","2025-06-15 18:15:00","5405475428","ec288f29-5fd4-4d0e-9ee3-f71abad925a8","Нет",,,,,,,,"04627175131030","bbc43035-35ff-4b35-9c05-4ccd81863f06","Карасукский","7380440700616735","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:13:53","Молочная продукция","Новосибирская область","Новосибирская обл, Тогучинский р-н, г Тогучин, ул Свердлова, 54","41997380440802145912482","0104627175131030215VRLHa",,"","2025-06-15 18:11:00","5405475428","163ca29e-1ff6-4130-be8f-58ba99b22ef2","Нет",,,,,,,,"04627175131030","bb1de211-8df4-4c74-94c1-9057a35617e9","Тогучинский","7380440802145912","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:12:18","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Плахотного, 2А, к 3","181667384440800123405482","0104627175131030215Vocja",,"","2025-06-15 18:07:00","5405475428","817a016d-6721-4380-82c5-4d025a5cc727","Нет",,,,,,,,"04627175131030","2b698d07-d8b9-4580-8bd8-52b252e75808","Новосибирск","7384440800123405","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:04:38","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Карбышева, 2","61097380440801963214482","0104627175131030215gi_&q",,"","2025-06-15 18:01:00","5405475428","98fd3eb0-5ce9-4e90-8428-89315c704433","Нет",,,,,,,,"04627175131030","0e15c922-39b4-4688-b4e4-f91b320b7f03","Новосибирск","7380440801963214","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 17:04:38","Молочная продукция","Новосибирская область","Новосибирская обл, Новосибирский р-н, п Двуречье, ул Пархоменко, 30","335837380440801214846482","0104627175131030215HBUSq",,"","2025-06-15 17:59:00","5405475428","c621c47b-e0ba-4ee4-b9ec-38084dfc462d","Нет",,,,,,,,"04627175131030","924d6a7f-1b9d-4587-b21a-93a8ecf511ea","Новосибирский","7380440801214846","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:59:49","Молочная продукция","Новосибирская область","Новосибирская обл, г Бердск, пер Промышленный, 2А","344897380440801336116482","0104627175131030215&o9Ww",,"","2025-06-15 17:54:00","5405475428","5fd2a4cb-e5c5-4d05-9166-2fab6b226e82","Нет",,,,,,,,"04627175131030","1b7e1040-d6b6-44dc-92c7-23568ae78b00","Бердск","7380440801336116","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:52:28","Молочная продукция","Новосибирская область","Новосибирская обл, Колыванский р-н, рп Колывань, ул Шоссейная, 16","96577380440802146145482","0104627175131030215QPper",,"","2025-06-15 17:49:00","5405475428","38d2a784-0743-4662-8ac1-74939dca2063","Нет",,,,,,,,"04627175131030","be82d64a-be3a-43d7-b125-14b45a328eaa","Колыванский","7380440802146145","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:52:28","Молочная продукция","Новосибирская область","Новосибирская обл, Колыванский р-н, рп Колывань, ул Шоссейная, 16","96567380440802146145482","0104627175131030215?xlpj",,"","2025-06-15 17:47:00","5405475428","0c42a37d-d6a6-42ec-9485-8790bcdd3502","Нет",,,,,,,,"04627175131030","be82d64a-be3a-43d7-b125-14b45a328eaa","Колыванский","7380440802146145","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:52:28","Молочная продукция","Новосибирская область","Новосибирская обл, Тогучинский р-н, г Тогучин, ул Свердлова, 54","44897380440802145857482","0104627175131030215V4JNn",,"","2025-06-15 17:49:00","5405475428","2ce422e3-905e-406f-b2a2-4e467ddfa7f3","Нет",,,,,,,,"04627175131030","bb1de211-8df4-4c74-94c1-9057a35617e9","Тогучинский","7380440802145857","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:41:58","Молочная продукция","Новосибирская область","Новосибирская обл, Черепановский р-н, г Черепаново, ул Спирякова, 224","42887380440902157725482","0104631149767811215&:IKL",,"","2025-06-15 17:35:00","5405475428","8504aef6-982c-423a-89fb-980685431e56","Нет",,,,,,,,"04631149767811","00d4c333-0f0a-4e9e-9625-32feddce4367","Черепановский","7380440902157725","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:37:24","Молочная продукция","Новосибирская область","Новосибирская обл, Барабинский р-н, г Барабинск, ул Ермака, 12Б","547357380440800887084482","0104627175131030215)kMJ8",,"","2025-06-15 17:30:00","5405475428","9856ad2f-b830-47a2-82c8-4d12681521d4","Нет",,,,,,,,"04627175131030","1a6813b5-1c9e-43c3-947d-d65f3cacdfb8","Барабинский","7380440800887084","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:37:24","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Первомайская, 140","256757380440800840528482","0104627175131030215%0R*o",,"","2025-06-15 17:29:00","5405475428","be8c9d62-5d5f-40fd-82af-825fb44c8678","Нет",,,,,,,,"04627175131030","747758f2-7f0c-426e-9519-a0eee04e13ec","Новосибирск","7380440800840528","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:26:22","Молочная продукция","Новосибирская область","Новосибирская обл, Тогучинский р-н, г Тогучин, ул Свердлова, 54","41957380440802145912482","0104627175131030215UyV2H",,"","2025-06-15 17:24:00","5405475428","af42668e-89c7-4ae4-bcba-a7e3475ff150","Нет",,,,,,,,"04627175131030","bb1de211-8df4-4c74-94c1-9057a35617e9","Тогучинский","7380440802145912","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:21:54","Молочная продукция","Новосибирская область","Новосибирская обл, Ордынский р-н, рп Ордынское, ул М.Горького, 6","365217380440700666909482","01046271751310302152i?ae",,"","2025-06-15 17:21:00","5405475428","6c9e4dd8-d1c2-4459-b62b-3bdc340e2388","Нет",,,,,,,,"04627175131030","04df4816-6a18-415e-82aa-185d3579b5fc","Ордынский","7380440700666909","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:21:54","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Плахотного, 2А, к 3","446907384440800123753482","0104627175131030215SxXIP",,"","2025-06-15 17:18:00","5405475428","1902993d-380d-4d9a-b136-c0552ffb400e","Нет",,,,,,,,"04627175131030","2b698d07-d8b9-4580-8bd8-52b252e75808","Новосибирск","7384440800123753","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:21:54","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Плахотного, 2А, к 3","446907384440800123753482","0104627175131030215VlaPG",,"","2025-06-15 17:18:00","5405475428","3420f358-6c42-4594-bceb-5cf3e1bc09e7","Нет",,,,,,,,"04627175131030","2b698d07-d8b9-4580-8bd8-52b252e75808","Новосибирск","7384440800123753","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 16:20:10","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Плахотного, 2А, к 3","446867384440800123753482","0104627175131030215T)dpD",,"","2025-06-15 17:12:00","5405475428","60ea3317-a01b-49e5-95ea-97306c00d1bb","Нет",,,,,,,,"04627175131030","2b698d07-d8b9-4580-8bd8-52b252e75808","Новосибирск","7384440800123753","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:52:06","Молочная продукция","Новосибирская область","Новосибирская обл, Куйбышевский р-н, г Куйбышев, ул Шишкова, 2","152487380440801846250482","0104627175131030215/SI=O",,"","2025-06-15 16:47:00","5405475428","366d4a6d-329b-4369-b1ec-ca9dcefa9f15","Нет",,,,,,,,"04627175131030","3bf0ebe8-66d2-4a1e-964a-d2edffe40f0e","Куйбышевский","7380440801846250","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:44:38","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Выборная, 219","106767380440802145953482","0104627175131030215JlA0q",,"","2025-06-15 16:40:00","5405475428","074a4809-d265-4598-ad01-d4e66f1f1bcc","Нет",,,,,,,,"04627175131030","d1541e19-41e8-41aa-a631-20d2dc687aca","Новосибирск","7380440802145953","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:42:25","Молочная продукция","Новосибирская область","Новосибирская обл, Коченевский р-н, рп Коченево, ул Ипподромская, 5","206977380440801214944482","0104627175131030215_wdGf",,"","2025-06-15 16:39:00","5405475428","ed43f5cc-4dc7-4ed0-953d-69813721b230","Нет",,,,,,,,"04627175131030","1895f83d-2f5a-431d-8f22-3c8ef6d5597c","Коченевский","7380440801214944","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:40:07","Молочная продукция","Новосибирская область","Новосибирская обл, Барабинский р-н, г Барабинск, ул Ермака, 12Б","547087380440800887084482","0104627175131030215TSj!f",,"","2025-06-15 16:36:00","5405475428","f4d30401-7416-4ec1-9e3e-20bffe6a78a2","Нет",,,,,,,,"04627175131030","1a6813b5-1c9e-43c3-947d-d65f3cacdfb8","Барабинский","7380440800887084","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:24:43","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Нижегородская, 272","234807380440801033541482","0104627175131030215k9<wB",,"","2025-06-15 16:20:00","5405475428","99551467-46c7-4c9d-aba3-e2212f49bf2f","Нет",,,,,,,,"04627175131030","430c8862-eb9a-4ded-b7c6-0cbdd58b3ff6","Новосибирск","7380440801033541","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:24:43","Молочная продукция","Новосибирская область","Новосибирская обл, Купинский р-н, г Купино, ул Восточная, 9А","37837380440802105035482","0104627175131030215oOcLG",,"","2025-06-15 16:21:00","5405475428","c2594b6f-6b21-47de-9408-bff4b4f71178","Нет",,,,,,,,"04627175131030","91c7b222-ac1d-4853-8f5d-d5cf6ac2c187","Купинский","7380440802105035","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:19:10","Молочная продукция","Новосибирская область","Новосибирская обл, Куйбышевский р-н, г Куйбышев, ул Сиреневая, 8","123617384440800191416482","0104627175131030215%F7fc",,"","2025-06-15 16:13:00","5405475428","b7db8393-9e00-4ef7-a156-1986ac1baf00","Нет",,,,,,,,"04627175131030","37054959-d8fa-4ac4-81fa-807ef2027243","Куйбышевский","7384440800191416","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:19:10","Молочная продукция","Новосибирская область","Новосибирская обл, Новосибирский р-н, с Верх-Тула, ул Рабочая, 20","41177380440902230500482","0104627175131030215IrkOF",,"","2025-06-15 16:15:00","5405475428","c894f8de-0787-47fb-8fbb-7a81f60a394a","Нет",,,,,,,,"04627175131030","2ca065e6-487d-4f59-a391-554db5ccf22d","Новосибирский","7380440902230500","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:16:36","Молочная продукция","Новосибирская область","Новосибирская обл, г Бердск, пер Промышленный, 2А","344457380440801336116482","0104627175131030215*FDZ:",,"","2025-06-15 16:13:00","5405475428","2c5f1058-c4c1-4c93-8392-b57dcec946d4","Нет",,,,,,,,"04627175131030","1b7e1040-d6b6-44dc-92c7-23568ae78b00","Бердск","7380440801336116","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:14:43","Молочная продукция","Новосибирская область","Новосибирская обл, Куйбышевский р-н, г Куйбышев, ул Шишкова, 2","152317380440801846250482","0104627175131030215/zjop",,"","2025-06-15 16:07:00","5405475428","a82d79cc-8dc6-4eaf-adeb-a134a8620a75","Нет",,,,,,,,"04627175131030","3bf0ebe8-66d2-4a1e-964a-d2edffe40f0e","Куйбышевский","7380440801846250","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 15:07:48","Молочная продукция","Новосибирская область","Новосибирская обл, Мошковский р-н, рп Мошково, ул Вокзальная, 1/10","412477380440700219261482","0104627175131030215RuUmi",,"","2025-06-15 16:02:00","5405475428","01620d1b-f739-47fa-8ecf-1afe32bacf5f","Нет",,,,,,,,"04627175131030","ad6410f8-d1c3-41cc-a166-2303a55b2311","Мошковский","7380440700219261","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:59:28","Молочная продукция","Новосибирская область","Новосибирская обл, Куйбышевский р-н, г Куйбышев, ул Шишкова, 2","152267380440801846250482","0104627175131030215/gg&r",,"","2025-06-15 15:54:00","5405475428","32e892c2-b668-4867-a003-c75f2eef0285","Нет",,,,,,,,"04627175131030","3bf0ebe8-66d2-4a1e-964a-d2edffe40f0e","Куйбышевский","7380440801846250","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:59:28","Молочная продукция","Новосибирская область","Новосибирская обл, г Новосибирск, ул Плахотного, 2А, к 3","446537384440800123753482","0104627175131030215tBehs",,"","2025-06-15 15:55:00","5405475428","c5047638-525d-4cef-95b4-faa32183cd1e","Нет",,,,,,,,"04627175131030","2b698d07-d8b9-4580-8bd8-52b252e75808","Новосибирск","7384440800123753","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 14:57:16","Молочная продукция","Новосибирская область","Новосибирская обл, Чановский р-н, рп Чаны, ул Герцена, 1Г","367687380440700299619482","0104627175131030215UrmVh",,"","2025-06-15 15:52:00","5405475428","1424e7ae-a1ad-42db-8390-8a01c7de15a8","Нет",,,,,,,,"04627175131030","11e25384-5eb1-4fd6-a8c9-8a58ec0674cf","Чановский","7380440700299619","Да"
